pl_name,hostname,sy_dist,pl_orbper,pl_orbsmax,pl_bmasse,pl_rade,pl_rvamp,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccen_reflink,st_mass,st_lum,discoverymethod,st_lum_solar
Kepler-402 b,Kepler-402,625.339,4.028751,0.051,1.98,1.22,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.072,0.2035,Transit,1.5977175290586403
TOI-1266 c,TOI-1266,36.0118,18.8027,0.105,3.17,1.98,1.23,0.071,,,1,<a refstr=GREKLEK_MCKEON_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..292G/abstract target=ref>Greklek-McKeon et al. 2025</a>,0.437,-1.58021,Transit,0.026289964520097495
Barnard b,Barnard's star,1.82655,3.1542,0.0229,0.299,0.72,0.44,0.03,0.03,-0.02,0,<a refstr=BASANT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...982L...1B/abstract target=ref>Basant et al. 2025</a>,0.162,-2.44977,Radial Velocity,0.0035500134624448284
Barnard c,Barnard's star,1.82655,4.1244,0.0274,0.335,0.743,0.452,0.08,0.06,-0.05,0,<a refstr=BASANT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...982L...1B/abstract target=ref>Basant et al. 2025</a>,0.162,-2.44977,Radial Velocity,0.0035500134624448284
Kepler-1202 b,Kepler-1202,1175.38,28.6851324,0.179,8.96,2.94,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.03,-0.13389,Transit,0.734699932594902
TOI-942 c,TOI-942,152.601,10.156272,0.08598,37.0,4.67,12.0,0.32,0.23,-0.16,0,<a refstr=WIRTH_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...917L..34W/abstract target=ref>Wirth et al. 2021</a>,0.822,-0.35853,Transit,0.4379958544435851
TOI-1266 d,TOI-1266,36.0118,32.509,0.1513,3.68,1.74,1.63,0.087,,,1,<a refstr=GREKLEK_MCKEON_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..292G/abstract target=ref>Greklek-McKeon et al. 2025</a>,0.437,-1.58021,Transit Timing Variations,0.026289964520097495
TOI-2015 b,TOI-2015,47.3444,3.348237,0.029322,9.2,3.309,14.4,0.0789,0.0018,-0.0016,0,<a refstr=BARKAOUI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...695A.281B/abstract target=ref>Barkaoui et al. 2025</a>,0.3041,-1.49214,Transit,0.032200306087301574
TOI-2015 c,TOI-2015,47.3444,5.582796,0.041232,8.91,2.93,,0.00033,0.0003,-0.0002,0,<a refstr=BARKAOUI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...695A.281B/abstract target=ref>Barkaoui et al. 2025</a>,0.3041,-1.49214,Transit Timing Variations,0.032200306087301574
Kepler-1474 b,Kepler-1474,1180.9,36.4333452,0.2108,5.31,2.16,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.04,0.0291,Transit,1.0693010665477825
Kepler-128 c,Kepler-128,396.379,22.8,0.16517,3.38,1.521,,0.037,0.026,-0.03,0,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,1.184,0.57542,Transit,3.762010470908786
Kepler-1734 b,Kepler-1734,1482.83,6.796850204,0.0714,9.74,3.08851092,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.05,0.14406,Transit,1.393349287966591
Kepler-671 b,Kepler-671,1168.26,4.280958588,0.0503,7.7,2.69,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.97,-0.08086,Transit,0.8301183229178778
Kepler-186 c,Kepler-186,177.594,7.267302,0.0451,2.1,1.25,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.478,-1.385,Transit,0.04120975190973302
Kepler-339 b,Kepler-339,616.637,4.977656,0.055,2.6,1.42,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.87,-0.31322,Transit,0.48616086941404674
G 268-110 b,G 268-110,,1.43263,0.01283,1.52,1.13,3.23,0.0,,,0,<a refstr=KAMINSKI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A.101K/abstract target=ref>Kaminski et al. 2025</a>,0.137,-2.63971,Radial Velocity,0.0022923978897536525
G 192-15 b,G 192-15,9.53114,2.27476,0.01723,1.03,1.02,1.94,0.0,,,0,<a refstr=KAMINSKI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A.101K/abstract target=ref>Kaminski et al. 2025</a>,0.132,-2.67285,Radial Velocity,0.002123977931315639
TOI-942 b,TOI-942,152.601,4.32421,0.04866,16.0,3.89,7.0,0.34,0.1,-0.14,0,<a refstr=WIRTH_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...917L..34W/abstract target=ref>Wirth et al. 2021</a>,0.822,-0.35853,Transit,0.4379958544435851
HD 80883 b,HD 80883,34.6011,6383.78352,6.462,1748.0562385,12.8,41.773,0.203,0.185,-0.121,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.88,-0.36654,Radial Velocity,0.42999162811415065
Kepler-777 b,Kepler-777,443.106,5.72812599,0.0519,2.76,1.47,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.58,-0.96766,Transit,0.10773082855347617
Kepler-83 c,Kepler-83,400.409,20.09,0.11796,2.03,2.36,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.66,-1.10237,Transit,0.07900052910832213
CoRoT-27 b,CoRoT-27,1010.28,3.57532,0.0476,3302.11,11.287,1326.0,0.065,,,1,<a refstr=PARVIAINEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562A.140P/abstract target=ref> Parviainen et al. 2014 </a>,1.05,-0.16641,Transit,0.681694829521614
Barnard e,Barnard's star,1.82655,6.7392,0.0381,0.193,0.637,0.221,0.04,0.03,-0.04,0,<a refstr=BASANT_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...982L...1B/abstract target=ref>Basant et al. 2025</a>,0.162,-2.44977,Radial Velocity,0.0035500134624448284
TOI-1117 c,TOI-1117,167.598,4.579,0.0534,8.78,2.91,3.45,0.0,,,0,<a refstr=LOCKLEY_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.541..919L/abstract target=ref>Lockley et al. 2025</a>,0.97,-0.4437,Radial Velocity,0.3599979270433567
TOI-1117 d,TOI-1117,167.598,8.665,0.0817,10.71,3.27,3.4,0.0,,,0,<a refstr=LOCKLEY_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.541..919L/abstract target=ref>Lockley et al. 2025</a>,0.97,-0.4437,Radial Velocity,0.3599979270433567
TOI-2992 b,TOI-2992,542.026,3.007812,0.0434,1058.36859531,13.75341932,414.0,0.089,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.21,0.4456,Transit,2.7899729974082654
Kepler-1206 b,Kepler-1206,762.019,1.216997663,0.0201,3.33,1.64,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.8,-0.61957,Transit,0.24012092074963093
HD 125595 b,HD 125595,28.1989,9.6737,0.08,3531.07360177,,4.8,0.0,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,0.29,-0.61738,Radial Velocity,0.24133482732447473
HD 179079 b,HD 179079,69.7116,14.479,0.1214,4195.3349724,,6.22,0.049,0.087,-0.087,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,1.14,0.38,Radial Velocity,2.3988329190194904
TOI-3160 A b,TOI-3160 A,567.678,3.971281,0.0505,378.21580433,13.7646283,144.0,0.18,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.088,0.3784,Transit,2.3900115514847267
HIP 67851 c,HIP 67851,64.1181,3128.41,4.55,2204.77565936,12.7,61.44,0.3,0.03,-0.03,0,<a refstr=FONTANET_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...699A..38F/abstract target=ref>Fontanet et al. 2025</a>,1.28,1.16673,Radial Velocity,14.680133329688053
HD 87816 b,HD 87816,133.233,484.17,1.618,2142.16346318,12.7,155.03,0.78,0.005,-0.005,0,<a refstr=FONTANET_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...699A..38F/abstract target=ref>Fontanet et al. 2025</a>,2.41,1.65514,Radial Velocity,45.200162900188616
TOI-6894 b,TOI-6894,73.8131,3.37077196,0.02604,53.39517238,9.5836785,65.5,0.029,0.03,-0.03,0,<a refstr=BRYANT_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025NatAs...9.1031B/abstract target=ref>Bryant et al. 2025</a>,0.207,-2.42597,Transit,0.003749989053574924
TIC 88785435 b,TIC 88785435,122.386,10.508843,0.08432,22.3,5.03,,0.131,0.06,-0.064,0,<a refstr=VACH_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..131V/abstract target=ref>Vach et al. 2025</a>,0.724,-0.69596,Transit,0.20139097292614644
KOI-134 c,KOI-134,1159.21,33.95,0.2305,69.92224954,9.86,,0.24,0.12,-0.03,0,<a refstr=NABBIE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025NatAs...9.1317N/abstract target=ref>Nabbie et al. 2025</a>,1.407,0.62325,Transit Timing Variations,4.2000068624663145
TOI-3474 b,TOI-3474,420.123,3.8795105,0.0502,193.87532827,14.67255574,73.0,0.13,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.121,0.26951,Transit,1.8599873905218927
Kepler-1602 b,Kepler-1602,629.804,11.17931605,0.09744,2.36,1.34,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.22,0.20142,Transit,1.5900837525917046
OGLE-TR-56 b,OGLE-TR-56,282.83913869,1.2119189,0.02383,441.77,15.278,225.0,0.0,,,0,<a refstr=ADAMS_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...741..102A/abstract target=ref> Adams et al. 2011 </a>,1.228,0.35,Transit,2.2387211385683394
KOI-134 b,KOI-134,1159.21,67.1277,0.363,346.43296363,12.03844527,,0.16,0.02,-0.03,0,<a refstr=NABBIE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025NatAs...9.1317N/abstract target=ref>Nabbie et al. 2025</a>,1.407,0.62325,Transit,4.2000068624663145
K2-169 b,K2-169,235.867,6.380803,,2.16,1.27328671,,,,,0,,0.986144,-0.16063,Transit,0.6908281086864002
Kepler-370 b,Kepler-370,1167.94,4.57953,0.054,3.15,1.59,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.982,0.00609,Transit,1.014121523061403
Kepler-1762 b,Kepler-1762,1663.74,29.53910065,0.204,8.05,2.76022913,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.298,0.33126,Transit,2.1441738740796596
Kepler-511 c,Kepler-511,651.999,26.62949944,0.17177,16.5,4.20964327,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.958,0.49754,Transit,3.1444160183401064
KOI-1843.03,Kepler-974,134.311,0.1768913,0.005,8.0,0.61,,,,,0,,0.46,-1.35426,Transit,0.0442323486339458
K2-416 b,K2-416,120.311,13.102,0.088,1652.7077164,2.66,,,,,0,,0.548,-1.27003,Transit,0.05369947008092392
TOI-4791 b,TOI-4791,328.802,4.28088,0.0555,734.18362017,12.44196858,250.0,0.0,,,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,1.242,0.38021,Transit,2.3999931380578885
Kepler-369 b,Kepler-369,214.0,2.732756,0.03,1.51,1.13,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.5,-1.42022,Transit,0.03799968530368549
Kepler-778 b,Kepler-778,938.168,3.75574426,0.0453,3.46,1.68,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.81,-0.41318,Transit,0.3862068745233119
HD 87816 c,HD 87816,133.233,7596.0,10.14,3877.5065654,12.4,71.3,0.19,0.07,-0.07,0,<a refstr=FONTANET_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...699A..38F/abstract target=ref>Fontanet et al. 2025</a>,2.41,1.65514,Radial Velocity,45.200162900188616
HD 102888 b,HD 102888,126.484,252.06,1.05,1808.44363583,12.8,102.3,0.11,0.03,-0.03,0,<a refstr=FONTANET_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...699A..38F/abstract target=ref>Fontanet et al. 2025</a>,2.42,1.61584,Radial Velocity,41.28953576945722
tau Cet g,tau Cet,3.60304,20.0,0.133,1.75,1.18,0.49,0.06,0.13,-0.06,0,<a refstr=FENG_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..135F/abstract target=ref>Feng et al. 2017</a>,0.783,-0.30539,Radial Velocity,0.4950054721879247
tau Cet h,tau Cet,3.60304,49.41,0.243,1.83,1.19,0.39,0.23,0.16,-0.15,0,<a refstr=FENG_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..135F/abstract target=ref>Feng et al. 2017</a>,0.783,-0.30539,Radial Velocity,0.4950054721879247
tau Cet f,tau Cet,3.60304,636.13,1.334,3.93,1.81,0.35,0.16,0.07,-0.16,0,<a refstr=FENG_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..135F/abstract target=ref>Feng et al. 2017</a>,0.783,-0.30539,Radial Velocity,0.4950054721879247
WASP-80 b,WASP-80,49.7876,3.06785234,0.0344,170.99254,11.197791,109.0,0.002,0.01,-0.002,0,<a refstr=TRIAUD_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.2279T/abstract target=ref>Triaud et al. 2015</a>,0.577,-1.03998,Transit,0.09120528399742694
TOI-5300 b,TOI-5300,162.51,2.262196,0.0295,190.6970442,9.86390302,121.0,0.0,,,0,<a refstr=FRENSCH_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...700A.118F/abstract target=ref>Frensch et al. 2025</a>,0.67,-0.76195,Transit,0.17300155231477962
TOI-2031 A b,TOI-2031 A,276.105,5.71548654,0.066,254.2627256,14.20177855,81.0,0.076,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.174,0.39094,Transit,2.4600277152807433
TOI-5882 b,TOI-5882,416.104,7.148972,0.0804,6995.40323807,11.46678726,1895.9,0.0339,0.0041,-0.0041,0,<a refstr=VOWELL_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...68V/abstract target=ref>Vowell et al. 2025</a>,1.334,0.75358,Transit,5.669960064282593
TOI-2169 A b,TOI-2169 A,351.487,8.2148282,0.0896,329.58805806,12.50922246,82.5,0.045,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.42,0.66558,Transit,4.629989434800397
Kepler-878 b,Kepler-878,791.625,25.9422033,0.165,4.38,1.93,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.81,-0.17433,Transit,0.6693757888712669
K2-72 e,K2-72,66.4321,24.158868,0.106,2.21,1.29,,0.11,0.198676,-0.086832,0,<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>,0.271365,-1.83673,Transit,0.014563642178770752
HD 25171 b,HD 25171,55.6146,1802.29,2.971,290.81445,13.9,14.56,0.042,0.046,-0.029,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,1.076,0.27646,Radial Velocity,1.8899921484603401
TOI-6707 b,TOI-6707,641.467,3.83479363758,,27.8,5.72673066,,,,,0,,1.14,0.49111,Transit,3.098203926444852
TOI-3682 b,TOI-3682,404.211,3.3462406,0.048,69.28659273,12.80065596,24.8,0.22,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.32,0.45788,Transit,2.869987465614007
HD 155918 c,HD 155918,27.561,17202.19446,13.183,1878.04805696,12.8,24.023,0.071,0.051,-0.053,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1.03,0.01635,Radial Velocity,1.038364901949163
Kepler-1508 b,Kepler-1508,1260.28,20.7056504,0.1629,2.33,1.33,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.14,0.53713,Transit,3.44453022544368
Kepler-156 b,Kepler-156,443.483,4.973456,0.054,5.9,2.3,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.864,-0.43985,Transit,0.3632034791463529
HD 15906 b,HD 15906,45.5621,10.924709,0.09,5.65,2.24,,0.11,0.04,-0.03,0,<a refstr=TUSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.523.3090T/abstract target=ref>Tuson et al. 2023</a>,0.79,-0.56864,Transit,0.26999765984012103
Kepler-1356 b,Kepler-1356,845.228,0.634002937,0.0136,2.96,1.53,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.82,-0.4863,Transit,0.32636231119131687
Kepler-1012 b,Kepler-1012,411.077,5.50860439,0.06066,2.21,1.29,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.95,-0.19399,Transit,0.6397495660911964
TOI-2346 b,TOI-2346,437.484,3.3312029,0.0473,394.10722468,16.11851425,144.0,0.086,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.271,0.48144,Transit,3.0299816614343156
Kepler-154 f,Kepler-154,915.212,9.91935684,0.08832,2.86,1.5,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.98,0.03322,Transit,1.0794934213489977
Kepler-1234 b,Kepler-1234,916.749,11.94014029,0.096,8.3,2.81,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.8,-0.45387,Transit,0.3516656909979969
Kepler-10 b,Kepler-10,185.506,0.8374907,0.01685,3.24,1.47,2.32,0.0,,,0,<a refstr=BONOMO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...696A.233B/abstract target=ref>Bonomo et al. 2025</a>,0.91,0.05467,Transit,1.1341487017888376
TOI-2886 b,TOI-2886,413.673,1.60200105,0.02871,444.9597698,18.6405349,212.0,0.11,,,1,<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>,1.229,0.32222,Transit,2.1000034102666136
K2-157 c,K2-157,298.373,25.942,0.165,30.8,6.08,7.17,0.2,,,1,<a refstr=CASTRO_GONZALEZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...699A.344C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>,0.89,-0.2102,Radial Velocity,0.6163111147419841
HD 34445 e,HD 34445,46.0907,49.175,0.2687,16.8,4.26,2.75,0.09,0.062,-0.062,0,<a refstr=VOGT_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..181V/abstract target=ref>Vogt et al. 2017</a>,1.07,0.3032,Radial Velocity,2.0100182471136936
Kepler-384 c,Kepler-384,895.678,45.348269,0.236,1.51,1.13,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.882,0.39588,Transit,2.48816971659129
Kepler-1153 b,Kepler-1153,1119.49,1.755835327,0.0277,3.64,1.73,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.91,-0.28448,Transit,0.5194215932045818
HD 35843 c,HD 35843,69.6026,46.9622,0.25,11.32,2.54,2.13,0.153,0.07,-0.064,0,<a refstr=HESSE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..108H/abstract target=ref>Hesse et al. 2025</a>,0.94,-0.12494,Transit,0.7499978182030022
TIC 434398831 c,TIC 434398831,217.011,6.210291,0.06572,27.0,5.63,,0.013,0.025,-0.01,0,<a refstr=VACH_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.540..806V/abstract target=ref>Vach et al. 2025</a>,0.992,-0.14351,Transit,0.7186046117072912
TOI-2407 b,TOI-2407,92.4366,2.702969,0.033,16.8,4.26,,0.08,0.07,-0.04,0,<a refstr=JANO_MUNOZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.541..630J/abstract target=ref>Jan&oacute; Mu&ntilde;oz et al. 2025</a>,0.548,-1.34872,Transit,0.04480020486810285
TOI-778 b,TOI-778,161.743,4.633611,0.06,878.0,15.4,271.0,0.21,0.04,-0.04,0,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,1.4,0.76042,Transit,5.759967062724951
TOI-5573 b,TOI-5573,186.562,8.79758977,0.0712,112.0,9.75,47.9,0.072,0.067,-0.048,0,<a refstr=FERNANDES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...55F/abstract target=ref>Fernandes et al. 2025</a>,0.619,-1.15927,Transit,0.06929948385767541
Kepler-1271 b,Kepler-1271,831.991,3.0255955,0.04233,2.79,1.48,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.13,0.21871,Transit,1.6546646926744648
Kepler-182 c,Kepler-182,1549.09,20.684342,0.157,11.6,3.43,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.114,0.34366,Transit,2.2062768090983766
HIP 48714 b,HIP 48714,10.5298,17.818,0.112,22.9,5.11,9.35,0.5,0.08,-0.08,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>,0.58,-1.15565,Radial Velocity,0.0698795339716741
HATS-23 b,HATS-23,639.004,2.1605156,0.03397,467.2101,20.84874,212.3,0.114,,,1,<a refstr=BENTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.468..835B/abstract target=ref>Bento et al. 2017</a>,1.121,0.15534,Transit,1.4300130474851702
TOI-1468 b,TOI-1468,24.7399,1.8805201,0.02107,3.04,1.401,3.16,0.0099,0.018,-0.005,0,<a refstr=MEIER_VALDES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...698A..68M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,0.3527,-1.7921,Transit,0.01613986879824255
TOI-1468 c,TOI-1468,24.7399,15.532477,0.08608,4.1,2.126,2.12,0.111,0.15,-0.084,0,<a refstr=MEIER_VALDES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...698A..68M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,0.3527,-1.7921,Transit,0.01613986879824255
K2-152 b,K2-152,108.449,32.6479,0.1716,5.86,2.29,,,,,0,,0.63,-1.06048,Transit,0.08700014971923162
