pl_name,hostname,discoverymethod,pl_orbper,pl_orbsmax,pl_bmasse,st_mass,pl_orbeccen,expected_eccentricity,eccentricity_for_analysis
Kepler-1542 e,Kepler-1542,Transit,5.10115756,0.0553,,0.866,0.0,0.07158538092464538,0.07158538092464538
Kepler-1305 b,Kepler-1305,Transit,13.5630972,0.1109,,0.99,0.0,0.08263619534981095,0.08263619534981095
Kepler-585 b,Kepler-585,Transit,2.7523631163,,,0.96,,0.0571455300595265,0.0571455300595265
KMT-2023-BLG-1454L b,KMT-2023-BLG-1454L,Microlensing,,1.33,177.98390792,,,0.14909113892664733,0.14909113892664733
Kepler-1090 b,Kepler-1090,Transit,198.680179,0.619,,0.8,0.0,0.11761349103047451,0.11761349103047451
Kepler-835 b,Kepler-835,Transit,11.41909375,,,1.08,,0.07439796887790524,0.07439796887790524
Kepler-403 b,Kepler-403,Transit,7.0314685365,,,1.15,,0.06856682281660292,0.06856682281660292
Kepler-383 c,Kepler-383,Transit,31.2009333,0.1709,,0.683,0.0,0.09080501430707659,0.09080501430707659
Kepler-27 d,Kepler-27,Transit,6.54626149,0.0668,,0.926,0.0,0.07440120021736396,0.07440120021736396
HD 216435 b,HD 216435,Radial Velocity,1311.0,2.56,400.4,1.3,0.07,0.21774604093261482,0.07
WASP-157 b,WASP-157,Transit,3.9516283,,,,,0.06127002495633171,0.06127002495633171
Kepler-100 c,Kepler-100,Transit,12.815909,,,1.059,0.02,0.0758249185687181,0.02
Kepler-287 b,Kepler-287,Transit,20.342199,0.145,,,,0.08757882470470149,0.08757882470470149
KOI-1599.01,KOI-1599,Transit,20.4071345,0.1473,,1.02,0.0,0.0875630463243329,0.0875630463243329
Kepler-1139 b,Kepler-1139,Transit,0.8131690885,,,0.88,,0.045472993753078804,0.045472993753078804
TOI-1338 c,TOI-1338 A,Radial Velocity,215.79,,75.4,1.0936,0.037,0.1504389329277557,0.037
Kepler-199 b,Kepler-199,Transit,23.6421965,,,1.01,,0.08417758720434114,0.08417758720434114
Kepler-1188 b,Kepler-1188,Transit,17.1369408,,,1.07,,0.07988319933419454,0.07988319933419454
Kepler-1074 b,Kepler-1074,Transit,5.94566534,0.053,,0.559,0.0,0.0713642261294113,0.0713642261294113
Kepler-646 b,Kepler-646,Transit,15.87369,0.123,,1.0,0.0,0.08452102458675792,0.08452102458675792
Kepler-1846 b,Kepler-1846,Transit,14.8200454,0.1087,,0.779,0.0,0.08255181100980907,0.08255181100980907
Kepler-9 c,Kepler-9,Transit,38.90787517,,,1.03,,0.09197117341277762,0.09197117341277762
K2-59 b,K2-59,Transit,20.698453,,,,,0.08228093361678733,0.08228093361678733
Kepler-80 b,Kepler-80,Transit,7.053514449,0.06471,,0.725,,0.07416195286165617,0.07416195286165617
Kepler-1105 b,Kepler-1105,Transit,4.421539,0.044,,0.579,0.0,0.06859752803700306,0.06859752803700306
Kepler-197 e,Kepler-197,Transit,25.210314191,,,1.093,,0.08562919957919381,0.08562919957919381
Kepler-11 c,Kepler-11,Transit,13.0241,0.107,2.9,0.961,0.026,0.04847776941854173,0.026
Kepler-1602 b,Kepler-1602,Transit,11.17931605,0.1008,,1.087,0.0,0.0808608834967975,0.0808608834967975
Kepler-1737 b,Kepler-1737,Transit,64.6174465,0.297,,0.834,0.0,0.10136940565431357,0.10136940565431357
Kepler-822 b,Kepler-822,Transit,3.222969273,0.0412,,0.899,0.0,0.06726246169949518,0.06726246169949518
Kepler-1409 b,Kepler-1409,Transit,0.764864926,0.0152,,0.808,0.0,0.054544931934080394,0.054544931934080394
Kepler-186 d,Kepler-186,Transit,13.3430025,,,0.543276,,0.0726556580692671,0.0726556580692671
Kepler-758 e,Kepler-758,Transit,8.1934719,0.0858,,1.261,0.0,0.07810302742754946,0.07810302742754946
Kepler-225 c,Kepler-225,Transit,18.79417509,,,0.65,,0.07824404489487595,0.07824404489487595
CoRoT-9 b,CoRoT-9,Transit,95.272725,,,,,0.10725932656124969,0.10725932656124969
Kepler-127 b,Kepler-127,Transit,14.4359459,0.1242,,1.225,0.0,0.08433339563872946,0.08433339563872946
GJ 667 C c,GJ 667 C,Radial Velocity,28.1,0.12501,4.1,,0.27,0.08384197336506487,0.27
Kepler-59 c,Kepler-59,Transit,17.9776157,,,1.12,,0.08083402431893558,0.08083402431893558
EPIC 201833600 c,K2-50,Transit,3.96151,,,0.611,,0.0589702314875879,0.0589702314875879
Kepler-1018 b,Kepler-1018,Transit,49.1011093,,,0.96,,0.09527470352421075,0.09527470352421075
Kepler-825 c,Kepler-825,Transit,8.1818246,0.0759,,0.868,0.0,0.07647215678873688,0.07647215678873688
Kepler-225 c,Kepler-225,Transit,18.79418506,0.1177,,0.616,0.0,0.0842119155881939,0.0842119155881939
Kepler-812 b,Kepler-812,Transit,10.1171684,0.1024,,1.399,0.0,0.08087939458491548,0.08087939458491548
Kepler-778 b,Kepler-778,Transit,3.75574267,,,0.86,,0.05994046188636783,0.05994046188636783
Kepler-1310 b,Kepler-1310,Transit,,,,,,0.09851524064556692,0.09851524064556692
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,Microlensing,,1.8,570.0,0.18,,0.14646908579273757,0.14646908579273757
Kepler-704 b,Kepler-704,Transit,3.76182115,0.047,,0.974,0.0,0.06904142220792836,0.06904142220792836
Kepler-31 c,Kepler-31,Transit,42.63188,0.254,,1.208,0.0,0.09776228886440089,0.09776228886440089
Kepler-234 c,Kepler-234,Transit,7.21204152,,,1.11,,0.06869501575235701,0.06869501575235701
Kepler-1285 b,Kepler-1285,Transit,14.7967458,0.1272,,1.254,0.0,0.08473226184688848,0.08473226184688848
Kepler-1311 d,Kepler-1311,Transit,197.5107678,0.6647,,1.002,0.0,0.1189332063211568,0.1189332063211568
Kepler-781 b,Kepler-781,Transit,13.2140732,0.1016,,0.806,0.0,0.08141596655889705,0.08141596655889705
Kepler-560 b,Kepler-560,Transit,18.4776196,,,0.381,0.17,0.07496583344808543,0.17
Kepler-216 c,Kepler-216,Transit,17.40665938,0.1354,,1.085,0.0,0.08595221024541753,0.08595221024541753
HD 77338 b,HD 77338,Radial Velocity,5.7361,0.0614,15.9,0.93,0.09,0.07590353038769879,0.09
Kepler-141 c,Kepler-141,Transit,7.01062745,0.0703,,0.941,0.0,0.07518302704421731,0.07518302704421731
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,Microlensing,,2.98,28.92238504,0.63,,0.11458324823560716,0.11458324823560716
Kepler-270 b,Kepler-270,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-1646 b,Kepler-1646,Transit,4.4855629633,,,0.361077,,0.05794567771197952,0.05794567771197952
Kepler-848 b,Kepler-848,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-141 b,Kepler-141,Transit,3.10763873,0.0409,,0.941,0.0,0.06708363242376651,0.06708363242376651
Kepler-695 b,Kepler-695,Transit,3.040330424,0.0374,,0.754,0.0,0.06605369607657843,0.06605369607657843
HD 117207 b,HD 117207,Radial Velocity,2615.0,3.744,594.33912109,1.024232,0.142,0.2418837121228339,0.142
Kepler-827 b,Kepler-827,Transit,51.92927591,,,0.93,,0.09598175391430093,0.09598175391430093
Luhman 16 b,Luhman 16 A,Imaging,9697.0,3.52,9344.1551658,0.0338,0.344,0.27220876911898145,0.344
Kepler-149 c,Kepler-149,Transit,55.3290939017,,,0.93,,0.09704193571416536,0.09704193571416536
Kepler-642 b,Kepler-642,Transit,4.41745855,0.05631,,1.22,,0.07151540591347569,0.07151540591347569
HD 204313 e,HD 204313,Radial Velocity,7325.64666,7.457,4868.17771002,1.03,0.253,0.3233911741272099,0.253
Kepler-1396 b,Kepler-1396,Transit,18.2206689735,,,1.06,,0.0806954044484772,0.0806954044484772
Kepler-667 b,Kepler-667,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-288 c,Kepler-288,Transit,19.305761357,,,1.01,,0.08123059998623339,0.08123059998623339
Kepler-691 b,Kepler-691,Transit,8.114379,0.0644,,0.54,0.0,0.0743951531047052,0.0743951531047052
Kepler-1677 b,Kepler-1677,Transit,22.06402,,,1.11,,0.08374465185836931,0.08374465185836931
Kepler-1109 b,Kepler-1109,Transit,37.64667098,,,0.93,,0.09076268684156014,0.09076268684156014
Kepler-645 b,Kepler-645,Transit,3.275822621,0.04541,,1.163,,0.06839502010850414,0.06839502010850414
Kepler-195 b,Kepler-195,Transit,8.30784498,0.0769,,0.884,0.0,0.07672678667660775,0.07672678667660775
Kepler-872 b,Kepler-872,Transit,2.5788470447,,,1.0,,0.05665230625446239,0.05665230625446239
Kepler-1040 b,Kepler-1040,Transit,201.1214,0.6291,,0.819,0.0,0.11795022744031793,0.11795022744031793
Kepler-226 c,Kepler-226,Transit,5.35,,45.2,0.88,,0.05116032844229284,0.05116032844229284
Kepler-129 c,Kepler-129,Transit,82.2000105,0.3919,,1.197,0.0,0.10680102482425612,0.10680102482425612
Kepler-269 b,Kepler-269,Transit,5.32670215,0.06295,,1.171,,0.07324283309077136,0.07324283309077136
Kepler-695 b,Kepler-695,Transit,3.04033046,,,0.8,,0.057381410877310295,0.057381410877310295
Kepler-1089 b,Kepler-1089,Transit,5.132486123,0.0497,,0.619,0.0,0.07030963098463006,0.07030963098463006
Kepler-663 b,Kepler-663,Transit,4.99677968,,,0.85,,0.06304445357205393,0.06304445357205393
Kepler-1468 c,Kepler-1468,Transit,3.54553021,0.0459,,1.019,0.0,0.06864049723127107,0.06864049723127107
Kepler-1446 b,Kepler-1446,Transit,0.689967832,0.0151,,0.97,0.0,0.054307638252350916,0.054307638252350916
Kepler-1187 b,Kepler-1187,Transit,18.87064068,0.1401,,1.028,0.0,0.08666452731170042,0.08666452731170042
K2-294 b,K2-294,Transit,2.50387,,,0.987,,0.0562946376554494,0.0562946376554494
Kepler-368 b,Kepler-368,Transit,26.8476325,0.18472,,1.165,,0.09159155357474937,0.09159155357474937
Kepler-766 b,Kepler-766,Transit,6.100295,0.066,,1.019,0.0,0.07405302820556058,0.07405302820556058
Kepler-1782 b,Kepler-1782,Transit,5.75623842,,,0.79,,0.06430971058832176,0.06430971058832176
Kepler-1613 b,Kepler-1613,Transit,1.51852186,,,1.11,,0.05187633469941352,0.05187633469941352
Kepler-1113 b,Kepler-1113,Transit,42.3004954,0.2323,,0.932,0.0,0.0962786453838046,0.0962786453838046
Kepler-1413 b,Kepler-1413,Transit,13.18309,0.106,,0.91,0.0,0.08192115159209881,0.08192115159209881
Kepler-1769 b,Kepler-1769,Transit,89.1935737,0.3987,,1.061,0.0,0.10726634309157947,0.10726634309157947
Kepler-205 b,Kepler-205,Transit,2.755637103,0.0307,,0.51,0.0,0.06373200362359221,0.06373200362359221
Kepler-390 b,Kepler-390,Transit,6.73808701,,,0.877,,0.066673326431219,0.066673326431219
Kepler-401 d,Kepler-401,Transit,184.256405,,,1.17,,0.12117391693155152,0.12117391693155152
Kepler-1093 b,Kepler-1093,Transit,25.0824626,0.17543,,1.144,,0.09065269704784401,0.09065269704784401
Kepler-418 c,Kepler-418,Transit,12.218278,0.1054,,1.039,0.0,0.08165620404858485,0.08165620404858485
Kepler-551 b,Kepler-551,Transit,12.3764661,0.0837,,0.51,0.0,0.07864996622007929,0.07864996622007929
Kepler-33 c,Kepler-33,Transit,13.17555999,,,1.07,,0.07625629848194862,0.07625629848194862
Kepler-162 b,Kepler-162,Transit,6.91986734,0.068,,0.875,0.0,0.07474468815392712,0.07474468815392712
Kepler-390 c,Kepler-390,Transit,13.0600399,0.1006,,0.793,0.0,0.08119545581884013,0.08119545581884013
Kepler-299 c,Kepler-299,Transit,6.88595559,,,0.95,,0.06733674799076758,0.06733674799076758
Kepler-250 d,Kepler-250,Transit,17.64830992,,,0.83,,0.07879828785899601,0.07879828785899601
HD 95127 b,HD 95127,Radial Velocity,482.0,1.28,3378.5329,3.7,0.11,0.25130028164908,0.11
Kepler-449 c,Kepler-449,Transit,33.67312,0.201,,0.948,0.0,0.09340571274493842,0.09340571274493842
Kepler-31 c,Kepler-31,Transit,42.6318,0.26,1493.7,1.21,,0.11429028930718428,0.11429028930718428
K2-211 b,K2-211,Transit,0.669561,0.01419,,0.851,0.19,0.053669411478337724,0.19
Kepler-629 b,Kepler-629,Transit,7.2385854,0.0706,,0.894,0.0,0.07530408911566416,0.07530408911566416
K2-44 b,K2-44,Transit,5.65621,,,,,0.06534606522830096,0.06534606522830096
Kepler-125 c,Kepler-125,Transit,,,,0.553,,0.09422871308791834,0.09422871308791834
Kepler-85 e,Kepler-85,Transit,25.21767,0.165,,0.941,0.0,0.08975304425924906,0.08975304425924906
Kepler-895 b,Kepler-895,Transit,2.806243488,0.0328,,0.595,0.0,0.06444336277422368,0.06444336277422368
Kepler-1870 b,Kepler-1870,Transit,3.606941526,0.0428,,0.806,0.0,0.06791977817478033,0.06791977817478033
Kepler-885 b,Kepler-885,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-690 b,Kepler-690,Transit,7.7481001663,,,0.97,,0.0688788268630173,0.0688788268630173
Kepler-1014 b,Kepler-1014,Transit,16.57110363,,,0.88,,0.0782659932609733,0.0782659932609733
Kepler-461 b,Kepler-461,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-32 c,Kepler-32,Transit,8.75,,,,,0.07064463099116289,0.07064463099116289
Kepler-942 b,Kepler-942,Transit,44.9641254,,,0.756,,0.09220414997859855,0.09220414997859855
Kepler-695 b,Kepler-695,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-228 d,Kepler-228,Transit,11.09431923,0.0992,,1.053,0.0,0.0806349383695795,0.0806349383695795
Kepler-1333 b,Kepler-1333,Transit,109.64811,0.44,,0.942,0.0,0.1095797699120211,0.1095797699120211
Kepler-1649 c,Kepler-1649,Transit,19.5352551,0.0649,,0.096,0.0,0.07639088701956877,0.07639088701956877
Kepler-351 c,Kepler-351,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-1495 b,Kepler-1495,Transit,85.272459,0.3677,,0.911,0.0,0.10574913299331436,0.10574913299331436
GJ 3323 c,GJ 3323,Radial Velocity,40.54,0.1264,2.31,0.164,0.17,0.07332149933362495,0.17
Kepler-484 b,Kepler-484,Transit,10.045569313,0.09036,,0.974,,0.07919411690156435,0.07919411690156435
Kepler-105 b,Kepler-105,Transit,5.41220425,,,1.09,,0.06516663316365154,0.06516663316365154
Kepler-745 b,Kepler-745,Transit,9.93153577,,,1.0,,0.07215929276016071,0.07215929276016071
Kepler-1244 b,Kepler-1244,Transit,3.704297,0.052,,1.34,0.0,0.07011412715702331,0.07011412715702331
Kepler-714 b,Kepler-714,Transit,8.09888906,,,1.08,,0.06998725501488148,0.06998725501488148
Kepler-753 b,Kepler-753,Transit,5.7477212388,,,0.668,,0.06348330679978777,0.06348330679978777
Kepler-1756 b,Kepler-1756,Transit,2.35574505,,,,,0.05580804649615375,0.05580804649615375
Kepler-249 d,Kepler-249,Transit,15.36845737,,,0.510238,,0.07415430544624797,0.07415430544624797
Kepler-1882 b,Kepler-1882,Transit,13.787144,0.115,,1.06,0.0,0.08312437190404508,0.08312437190404508
Kepler-367 b,Kepler-367,Transit,37.81526,0.194,,0.677,0.0,0.093173856837827,0.093173856837827
Kepler-101 b,Kepler-101,Transit,3.487689428,0.0468,,1.125,0.0,0.06887337395126605,0.06887337395126605
Kepler-1053 b,Kepler-1053,Transit,2.41434868,,,0.689,,0.05441358264024566,0.05441358264024566
Kepler-802 b,Kepler-802,Transit,40.05488,0.224,,0.933,0.0,0.09557301337971358,0.09557301337971358
Kepler-1809 b,Kepler-1809,Transit,3.757291599,0.0437,,0.788,0.0,0.06821978040027446,0.06821978040027446
Kepler-169 c,Kepler-169,Transit,6.19543693,,,0.84,,0.06546547624241876,0.06546547624241876
HD 175541 b,HD 175541,Radial Velocity,298.43,0.975,190.06234,1.39,0.11,0.16995387844737342,0.11
Kepler-276 b,Kepler-276,Transit,14.12846178,0.1181,,1.099,0.0,0.08358045558568619,0.08358045558568619
HD 106252 b,HD 106252,Radial Velocity,1535.0,2.655,3178.28407,1.05,0.48,0.26439283365947847,0.48
Kepler-771 b,Kepler-771,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-377 b,Kepler-377,Transit,12.50945798,,,1.1,,0.07571456622432451,0.07571456622432451
GJ 86 b,GJ 86,Radial Velocity,15.76491,0.113,1242.66,0.77,0.0416,0.13668107770500115,0.0416
Kepler-386 b,Kepler-386,Transit,12.3102846,0.09793,,0.825,,0.08071250862865909,0.08071250862865909
Kepler-1926 b,Kepler-1926,Transit,42.87749034,,,0.83,,0.09207225363246763,0.09207225363246763
Kepler-358 b,Kepler-358,Transit,34.0607473283,,,0.96,,0.08939958320968293,0.08939958320968293
HD 117618 b,HD 117618,Radial Velocity,25.8,0.17,50.8528,1.05,0.37,0.10655172720862842,0.37
Kepler-291 c,Kepler-291,Transit,5.70071153,0.0644,,1.093,0.0,0.07365457402668334,0.07365457402668334
Kepler-1165 b,Kepler-1165,Transit,9.478522,0.0905,,1.092,0.0,0.0790476949667615,0.0790476949667615
Kepler-125 b,Kepler-125,Transit,4.164383815,0.0413,,0.54,0.0,0.06775747684377065,0.06775747684377065
Kepler-1833 b,Kepler-1833,Transit,6.89204,0.074,,1.12,0.0,0.07571501862896321,0.07571501862896321
Kepler-617 b,Kepler-617,Transit,1.68,,,,,0.05248939538524358,0.05248939538524358
Kepler-1571 b,Kepler-1571,Transit,3.38555488,0.0432,,0.936,0.0,0.06787847400956251,0.06787847400956251
Kepler-1110 b,Kepler-1110,Transit,9.69323,0.082,,0.78,0.0,0.07783397431484274,0.07783397431484274
Kepler-1476 b,Kepler-1476,Transit,10.35863224,0.0932,,1.005,0.0,0.07967015997845205,0.07967015997845205
Kepler-356 b,Kepler-356,Transit,4.61268045,0.05705,,1.163,,0.07175674619872273,0.07175674619872273
Kepler-805 b,Kepler-805,Transit,30.8639027299,,,1.15,,0.08904789019395931,0.08904789019395931
Kepler-1401 b,Kepler-1401,Transit,11.20066445,,,1.07,,0.07409187507064326,0.07409187507064326
Kepler-83 d,Kepler-83,Transit,5.1698043,,4.1,0.508,,0.03715469259883829,0.03715469259883829
Kepler-1429 b,Kepler-1429,Transit,4.4849009147,,,1.07,,0.06291745590608475,0.06291745590608475
Kepler-841 b,Kepler-841,Transit,124.41987924,,,0.88,,0.11109315245946734,0.11109315245946734
Kepler-376 c,Kepler-376,Transit,14.17220432,0.1127,,0.95,0.0,0.08294800579205032,0.08294800579205032
Kepler-1562 b,Kepler-1562,Transit,64.2669389876,,,1.03,,0.10032817939341333,0.10032817939341333
Kepler-224 d,Kepler-224,Transit,11.34933733,0.0904,,0.768,0.0,0.07950085386259308,0.07950085386259308
Kepler-212 b,Kepler-212,Transit,16.2583586,0.1313,,1.137,0.0,0.08537114238704675,0.08537114238704675
Kepler-196 d,Kepler-196,Transit,122.0799221,0.4698,,0.926,0.0,0.11107003636547585,0.11107003636547585
Kepler-1286 b,Kepler-1286,Transit,11.25383712,,,1.02,,0.07388956822125217,0.07388956822125217
Kepler-1314 b,Kepler-1314,Transit,5.424749281,,,0.6,,0.06231924731882588,0.06231924731882588
Kepler-191 d,Kepler-191,Transit,5.945041017,0.06104,,0.857,,0.07309126711295935,0.07309126711295935
Kepler-735 b,Kepler-735,Transit,11.51516739,,,0.81,,0.07292399998555514,0.07292399998555514
Kepler-110 c,Kepler-110,Transit,31.71987,0.2,,1.067,0.0,0.09326940681462181,0.09326940681462181
Kepler-1058 b,Kepler-1058,Transit,110.96346088,,,,,0.11009054454071325,0.11009054454071325
Kepler-141 b,Kepler-141,Transit,3.10763873,0.0409,,0.941,0.0,0.06708363242376651,0.06708363242376651
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,Microlensing,,3.29,1020.22918647,0.92,,0.16809175580642446,0.16809175580642446
Kepler-394 b,Kepler-394,Transit,8.00505342,,,1.13,,0.07007952011499126,0.07007952011499126
Kepler-1485 b,Kepler-1485,Transit,19.9144901097,,,1.1,,0.08219391154464714,0.08219391154464714
Kepler-539 b,Kepler-539,Transit,125.62837909,,,1.008,,0.11236436117980769,0.11236436117980769
Kepler-100 d,Kepler-100,Transit,35.3330866,0.2173350533,1.773084,1.097,0.0,0.05332205844261091,0.05332205844261091
Kepler-1432 b,Kepler-1432,Transit,23.91103,0.17,,1.14,0.0,0.09003461138444194,0.09003461138444194
Kepler-286 d,Kepler-286,Transit,5.91428767,,,0.96,,0.0655798721065536,0.0655798721065536
Kepler-108 b,Kepler-108,Transit,49.18394185,,,,,0.09571137854680133,0.09571137854680133
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,Microlensing,,3.13,273.33243002,0.48,,0.14133060741170358,0.14133060741170358
Kepler-1536 b,Kepler-1536,Transit,364.751562,0.8507,,0.616,0.0,0.12571729805336787,0.12571729805336787
Kepler-172 c,Kepler-172,Transit,6.388987,0.064,,0.85,0.0,0.07378784517246531,0.07378784517246531
Kepler-1752 b,Kepler-1752,Transit,56.3592236,0.2698,,0.824,0.0,0.09944654951418674,0.09944654951418674
Kepler-1134 b,Kepler-1134,Transit,17.13263989,0.1243,,0.872,0.0,0.08474860180540393,0.08474860180540393
Kepler-1869 b,Kepler-1869,Transit,8.167360306,,,0.987,,0.0696203787198201,0.0696203787198201
Kepler-126 d,Kepler-126,Transit,100.28208,,,1.2,0.02,0.10949083014179377,0.02
Kepler-1390 b,Kepler-1390,Transit,6.480178,0.067,,0.948,0.0,0.07438503845678536,0.07438503845678536
Kepler-265 b,Kepler-265,Transit,6.84619299,0.0716,,1.045,0.0,0.07537659941853946,0.07537659941853946
Kepler-1257 b,Kepler-1257,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-379 c,Kepler-379,Transit,62.7845002,0.3187,,1.092,0.0,0.10245808339781066,0.10245808339781066
Kepler-98 b,Kepler-98,Transit,1.54168,,3.55,0.99,,0.030769499081653315,0.030769499081653315
Kepler-655 b,Kepler-655,Transit,46.4064764178,,,1.22,,0.09601109951610715,0.09601109951610715
Kepler-306 d,Kepler-306,Transit,17.3268311424,,,0.81,,0.07840052073232909,0.07840052073232909
Kepler-833 b,Kepler-833,Transit,18.7546998,0.1139,,0.56,0.0,0.08374451338818878,0.08374451338818878
Kepler-895 b,Kepler-895,Transit,2.806243488,,,0.66,,0.055733782994312725,0.055733782994312725
Kepler-1565 b,Kepler-1565,Transit,1.538188437,0.024,,0.783,0.0,0.0601269365337201,0.0601269365337201
HD 145377 b,HD 145377,Radial Velocity,103.95,0.45,1913.3366,1.2,0.31,0.18548582677378805,0.31
Kepler-1788 b,Kepler-1788,Transit,2.800131,0.034,,0.686,0.0,0.06497933247328254,0.06497933247328254
K2-62 b,K2-62,Transit,6.67010938,,,0.718,,0.06555691035336488,0.06555691035336488
Kepler-55 c,Kepler-55,Transit,42.1406089,0.2095,,0.71,0.0,0.09486729341842358,0.09486729341842358
Kepler-304 c,Kepler-304,Transit,5.315953474,0.056,,0.828,0.0,0.07181934103196659,0.07181934103196659
K2-126 b,K2-126,Transit,7.387066,,,0.610472,,0.06595535312701181,0.06595535312701181
Kepler-150 c,Kepler-150,Transit,7.381980206,0.0717,,0.899,0.0,0.07553147980498609,0.07553147980498609
HD 102272 b,HD 102272,Radial Velocity,127.58,0.51,1570.0802,1.45,0.05,0.18905996043492926,0.05
Kepler-305 d,Kepler-305,Transit,16.74,,6.2,0.827,,0.05014720900076618,0.05014720900076618
Kepler-384 c,Kepler-384,Transit,45.348269,0.236,,,,0.0979877248124158,0.0979877248124158
Kepler-336 b,Kepler-336,Transit,2.024820339,0.0307,,0.938,0.0,0.0631422625555613,0.0631422625555613
Kepler-372 d,Kepler-372,Transit,30.0904877,0.2002,,1.181,0.0,0.09310186392613605,0.09310186392613605
Kepler-353 b,Kepler-353,Transit,5.7953108468,,,0.614503,,0.06317761688845436,0.06317761688845436
HD 222582 b,HD 222582,Radial Velocity,572.38,1.347,2463.1,0.99,0.725,0.23048432371282104,0.725
Kepler-1855 b,Kepler-1855,Transit,0.73,,,,,0.04508677336973529,0.04508677336973529
Kepler-123 c,Kepler-123,Transit,26.6951659,,,1.12,,0.08664788606200458,0.08664788606200458
Kepler-645 b,Kepler-645,Transit,3.275783,0.046,,1.2,0.0,0.06850540903398045,0.06850540903398045
Kepler-80 f,Kepler-80,Transit,0.98678,,,0.73,0.186,0.04643859798830191,0.186
K2-130 b,K2-130,Transit,2.49412,0.032,,0.69563,0.17,0.06393375775396729,0.17
Kepler-1019 b,Kepler-1019,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-329 c,Kepler-329,Transit,18.68465,0.116,,0.602,0.0,0.08405152870401714,0.08405152870401714
Kepler-421 b,Kepler-421,Transit,704.962626,1.4108,,0.753,0.0,0.13848730023232125,0.13848730023232125
Kepler-186 b,Kepler-186,Transit,3.886803,0.04,,,,0.07032095018594617,0.07032095018594617
Kepler-1226 b,Kepler-1226,Transit,17.2923453,0.1323,,1.031,0.0,0.08564170043272172,0.08564170043272172
Kepler-901 b,Kepler-901,Transit,3.517482,0.038,,0.581,0.0,0.0664213944263238,0.0664213944263238
